5; 5; 5; 5580; 5173
5; 5; 5; 6060; 6487
5; 5; 5; 2258; 2361
5; 5; 5; 3121; 3079
5; 5; 5; 5642; 5371
5; 5; 5; 2928; 3160
5; 5; 5; 2020; 2069
5; 5; 5; 4020; 3840
5; 5; 5; 5575; 5962
5; 5; 5; 7770; 7036
5; 5; 5; 3663; 3522
1; 0; 0; 0; 0
5; 5; 5; 7044; 7326
5; 5; 5; 3082; 3273
5; 5; 5; 3882; 3899
1; 0; 0; 0; 0
5; 5; 5; 4307; 4075
5; 5; 5; 5782; 5604
5; 5; 5; 9278; 9714
5; 5; 5; 8072; 7530
5; 5; 5; 6250; 5894
5; 5; 5; 1478; 1602
5; 5; 5; 5084; 5130
5; 5; 5; 3541; 3789
5; 5; 5; 10297; 10400
5; 5; 5; 6220; 6053
5; 5; 5; 3890; 3578
5; 5; 5; 1884; 1941
5; 5; 5; 3137; 3446
5; 5; 5; 4557; 4794
5; 5; 5; 3472; 3876
5; 5; 5; 3159; 2710
5; 5; 5; 3419; 3698
5; 5; 5; 5087; 4905
5; 5; 5; 7908; 7623
5; 5; 5; 2966; 2852
5; 5; 5; 6454; 6826
5; 5; 5; 7745; 7321
5; 5; 5; 3966; 3833
5; 5; 5; 1372; 1446
5; 5; 5; 2039; 2043
5; 5; 5; 4630; 5051
5; 5; 5; 7241; 6860
5; 5; 5; 1908; 1864
5; 5; 5; 3587; 3879
5; 5; 5; 5000; 4878
5; 5; 5; 3068; 2700
5; 5; 5; 1529; 1640
5; 5; 5; 3612; 3814
5; 5; 5; 4960; 4905
5; 5; 5; 1654; 1803
5; 5; 5; 1271; 1285
5; 5; 5; 8380; 8169
5; 5; 5; 1917; 1863
5; 5; 5; 3518; 3611
5; 5; 5; 6526; 6676
1; 0; 0; 0; 0
5; 5; 5; 4615; 4623
5; 5; 5; 4906; 4734
5; 5; 5; 9172; 9463
5; 5; 5; 2102; 2272
5; 5; 5; 2248; 2404
5; 5; 5; 10652; 10367
5; 5; 5; 1999; 1846
5; 5; 5; 2088; 2239
5; 5; 5; 1993; 2159
5; 5; 5; 10404; 10460
